emitted_at_utc,line_number,line_id,vehicle_id,longitude,latitude,speed_kmh,direction,source,live_observed_at_utc,live_age_s
2026-09-08T12:57:47Z,1001,5201001000,71자2617,129.1327616,35.1693088,,2,live,2026-09-08T12:57:47Z,0.5
2026-09-08T12:57:52Z,103,5200103000,70자1406,129.0585216,35.1586688,,2,live,2026-09-08T12:57:52Z,0.6
2026-09-08T12:57:58Z,1001,5201001000,71자2617,129.1333120,35.1695520,,2,live,2026-09-08T12:57:57Z,0.7
2026-09-08T12:58:08Z,131,5200131000,70자5416,129.0933248,35.2790176,,6,live,2026-09-08T12:58:07Z,0.6
2026-09-08T12:58:27Z,3006,5203006000,71자2826,129.0056576,35.0870208,,2,live,2026-09-08T12:58:27Z,0.2
2026-09-08T12:58:37Z,131,5200131000,70자5416,129.0934400,35.2798080,,7,live,2026-09-08T12:58:37Z,0.1
2026-09-08T12:59:03Z,103,5200103000,70자1406,129.0564096,35.1610912,,2,live,2026-09-08T12:59:03Z,0.4
2026-09-08T12:59:03Z,131,5200131000,70자5416,129.0942080,35.2824128,,8,live,2026-09-08T12:59:02Z,0.6
2026-09-08T12:59:13Z,131,5200131000,70자5416,129.0945408,35.2834688,,9,live,2026-09-08T12:59:12Z,0.8
2026-09-08T12:59:18Z,103,5200103000,70자1406,129.0554368,35.1624352,,2,live,2026-09-08T12:59:17Z,0.8
2026-09-08T12:59:29Z,131,5200131000,70자5416,129.0946944,35.2838784,,9,live,2026-09-08T12:59:28Z,1.0
2026-09-08T12:59:33Z,103,5200103000,70자1406,129.0545152,35.1637184,,2,live,2026-09-08T12:59:32Z,0.2
2026-09-08T13:00:19Z,111-1,5200111100,70자1007,129.0536448,35.1856128,,1,live,2026-09-08T13:00:18Z,0.8
2026-09-08T13:00:33Z,103,5200103000,70자1406,129.0541056,35.1640512,,2,live,2026-09-08T13:00:33Z,0.0
2026-09-08T13:00:38Z,103,5200103000,70자1406,129.0538240,35.1643840,,2,live,2026-09-08T13:00:38Z,0.1
2026-09-08T13:00:43Z,111-1,5200111100,70자1007,129.0528768,35.1848640,,1,live,2026-09-08T13:00:43Z,0.4
2026-09-08T13:00:48Z,131,5200131000,70자5416,129.0965248,35.2882240,,9,live,2026-09-08T13:00:48Z,0.0
2026-09-08T13:00:53Z,3006,5203006000,71자2826,129.0155648,35.0813600,,2,live,2026-09-08T13:00:53Z,0.5
2026-09-08T13:00:53Z,1001,5201001000,71자2617,129.1397120,35.1681504,,2,live,2026-09-08T13:00:53Z,0.3
2026-09-08T13:00:58Z,103,5200103000,70자1406,129.0534912,35.1647456,,2,live,2026-09-08T13:00:58Z,0.2
2026-09-08T13:01:14Z,131,5200131000,70자5416,129.0973312,35.2897056,,0,live,2026-09-08T13:01:13Z,0.5
2026-09-08T13:01:24Z,103,5200103000,70자1406,129.0517376,35.1670496,,2,live,2026-09-08T13:01:23Z,0.9
2026-09-08T13:01:24Z,3006,5203006000,71자2826,129.0166784,35.0809664,,2,live,2026-09-08T13:01:23Z,0.9
2026-09-08T13:01:33Z,3006,5203006000,71자2826,129.0176384,35.0798176,,2,live,2026-09-08T13:01:33Z,0.1
2026-09-08T13:01:43Z,3006,5203006000,71자2826,129.0183296,35.0787776,,2,live,2026-09-08T13:01:43Z,0.0
2026-09-08T13:01:48Z,3006,5203006000,71자2826,129.0185600,35.0784544,,2,live,2026-09-08T13:01:48Z,0.4
2026-09-08T13:01:48Z,1001,5201001000,71자2617,129.1424384,35.1644672,,2,live,2026-09-08T13:01:48Z,0.3
2026-09-08T13:01:54Z,103,5200103000,70자1406,129.0509184,35.1680800,,2,live,2026-09-08T13:01:53Z,0.3
2026-09-08T13:02:09Z,1001,5201001000,71자2617,129.1439360,35.1634016,,2,live,2026-09-08T13:02:08Z,0.7
2026-09-08T13:02:34Z,103,5200103000,70자1406,129.0517120,35.1692992,,2,live,2026-09-08T13:02:34Z,0.8
2026-09-08T13:02:39Z,103,5200103000,70자1406,129.0519680,35.1695168,,2,live,2026-09-08T13:02:38Z,1.0
2026-09-08T13:02:44Z,3006,5203006000,71자2826,129.0212736,35.0794560,,2,live,2026-09-08T13:02:43Z,0.1
2026-09-08T13:02:54Z,111-1,5200111100,70자1007,129.0532480,35.1848576,,1,live,2026-09-08T13:02:54Z,0.2
2026-09-08T13:02:59Z,103,5200103000,70자1406,129.0548736,35.1704512,,2,live,2026-09-08T13:02:59Z,0.3
2026-09-08T13:03:00Z,111-1,5200111100,70자1007,129.0537216,35.1852288,,1,live,2026-09-08T13:02:59Z,0.9
2026-09-08T13:03:09Z,103,5200103000,70자1406,129.0551936,35.1710368,,2,live,2026-09-08T13:03:09Z,0.5
2026-09-08T13:03:24Z,111-1,5200111100,70자1007,129.0553344,35.1864800,,1,live,2026-09-08T13:03:23Z,0.9
2026-09-08T13:03:29Z,111-1,5200111100,70자1007,129.0558592,35.1868736,,1,live,2026-09-08T13:03:29Z,0.8
2026-09-08T13:03:39Z,111-1,5200111100,70자1007,129.0571264,35.1876448,,1,live,2026-09-08T13:03:39Z,0.0
2026-09-08T13:03:49Z,1001,5201001000,71자2617,129.1476864,35.1614752,,2,live,2026-09-08T13:03:49Z,0.1
2026-09-08T13:03:49Z,111-1,5200111100,70자1007,129.0584448,35.1879232,,1,live,2026-09-08T13:03:49Z,0.2
2026-09-08T13:03:54Z,103,5200103000,70자1406,129.0549760,35.1734784,,2,live,2026-09-08T13:03:54Z,0.0
2026-09-08T13:03:59Z,103,5200103000,70자1406,129.0548864,35.1741984,,2,live,2026-09-08T13:03:59Z,0.2
2026-09-08T13:03:59Z,111-1,5200111100,70자1007,129.0601600,35.1881440,,1,live,2026-09-08T13:03:59Z,0.4
2026-09-08T13:04:04Z,1001,5201001000,71자2617,129.1488768,35.1608672,,2,live,2026-09-08T13:04:04Z,0.3
2026-09-08T13:04:20Z,103,5200103000,70자1406,129.0547456,35.1758240,,2,live,2026-09-08T13:04:19Z,0.6
2026-09-08T13:04:20Z,111-1,5200111100,70자1007,129.0621184,35.1890816,,1,live,2026-09-08T13:04:19Z,0.8
2026-09-08T13:04:54Z,103,5200103000,70자1406,129.0538240,35.1778528,,2,live,2026-09-08T13:04:54Z,0.1
2026-09-08T13:05:10Z,111-1,5200111100,70자1007,129.0624896,35.1892736,,1,live,2026-09-08T13:05:09Z,0.4
2026-09-08T13:05:15Z,3006,5203006000,71자2826,129.0418048,35.0868096,,2,live,2026-09-08T13:05:14Z,0.5
2026-09-08T13:05:20Z,131,5200131000,70자5416,129.0975616,35.2897984,,4,live,2026-09-08T13:05:20Z,0.1
2026-09-08T13:05:30Z,1001,5201001000,71자2617,129.1535616,35.1607712,,2,live,2026-09-08T13:05:29Z,0.5
2026-09-08T13:05:35Z,3006,5203006000,71자2826,129.0422528,35.0876736,,2,live,2026-09-08T13:05:34Z,0.7
2026-09-08T13:05:49Z,111-1,5200111100,70자1007,129.0648064,35.1902464,,1,live,2026-09-08T13:05:49Z,0.0
2026-09-08T13:05:56Z,103,5200103000,70자1406,129.0520576,35.1797984,,2,live,2026-09-08T13:05:55Z,1.0
2026-09-08T13:06:00Z,103,5200103000,70자1406,129.0516224,35.1801408,,2,live,2026-09-08T13:06:00Z,0.1
2026-09-08T13:06:01Z,1001,5201001000,71자2617,129.1557376,35.1618432,,2,live,2026-09-08T13:06:00Z,1.0
2026-09-08T13:06:10Z,111-1,5200111100,70자1007,129.0670336,35.1908096,,1,live,2026-09-08T13:06:10Z,0.2
2026-09-08T13:06:35Z,103,5200103000,70자1406,129.0509440,35.1806400,,2,live,2026-09-08T13:06:35Z,0.5
2026-09-08T13:06:35Z,1001,5201001000,71자2617,129.1579392,35.1631456,,2,live,2026-09-08T13:06:35Z,0.6
2026-09-08T13:06:56Z,103,5200103000,70자1406,129.0495488,35.1814048,,2,live,2026-09-08T13:06:55Z,0.8
2026-09-08T13:07:06Z,1001,5201001000,71자2617,129.1585024,35.1633824,,2,live,2026-09-08T13:07:05Z,0.8
2026-09-08T13:07:31Z,103,5200103000,70자1406,129.0494592,35.1818112,,2,live,2026-09-08T13:07:30Z,0.4
2026-09-08T13:07:31Z,3006,5203006000,71자2826,129.0432896,35.0896768,,2,live,2026-09-08T13:07:30Z,0.6
2026-09-08T13:07:36Z,3006,5203006000,71자2826,129.0436352,35.0902720,,2,live,2026-09-08T13:07:35Z,0.6
2026-09-08T13:07:46Z,103,5200103000,70자1406,129.0507776,35.1827936,,4,live,2026-09-08T13:07:45Z,0.5
2026-09-08T13:07:46Z,3006,5203006000,71자2826,129.0440192,35.0908992,,2,live,2026-09-08T13:07:45Z,0.7
2026-09-08T13:07:46Z,111-1,5200111100,70자1007,129.0674432,35.1920512,,1,live,2026-09-08T13:07:45Z,0.7
2026-09-08T13:08:16Z,111-1,5200111100,70자1007,129.0672768,35.1926688,,1,live,2026-09-08T13:08:15Z,0.2
2026-09-08T13:08:26Z,111-1,5200111100,70자1007,129.0668544,35.1937760,,1,live,2026-09-08T13:08:25Z,0.3
2026-09-08T13:08:31Z,1001,5201001000,71자2617,129.1597312,35.1640640,,2,live,2026-09-08T13:08:31Z,0.2
2026-09-08T13:08:51Z,1001,5201001000,71자2617,129.1609600,35.1646624,,2,live,2026-09-08T13:08:51Z,0.5
2026-09-08T13:08:51Z,111-1,5200111100,70자1007,129.0664960,35.1948736,,1,live,2026-09-08T13:08:51Z,0.8
2026-09-08T13:09:06Z,111-1,5200111100,70자1007,129.0657152,35.1952096,,1,live,2026-09-08T13:09:06Z,0.1
2026-09-08T13:09:07Z,1001,5201001000,71자2617,129.1616768,35.1650592,,2,live,2026-09-08T13:09:06Z,0.3
2026-09-08T13:09:21Z,111-1,5200111100,70자1007,129.0651904,35.1951424,,1,live,2026-09-08T13:09:21Z,0.3
2026-09-08T13:09:26Z,3006,5203006000,71자2826,129.0448128,35.0923744,,2,live,2026-09-08T13:09:26Z,0.5
2026-09-08T13:09:36Z,1001,5201001000,71자2617,129.1622784,35.1654144,,2,live,2026-09-08T13:09:36Z,0.4
2026-09-08T13:09:52Z,3006,5203006000,71자2826,129.0465408,35.0937056,,2,live,2026-09-08T13:09:51Z,0.7
2026-09-08T13:09:57Z,3006,5203006000,71자2826,129.0470784,35.0939584,,2,live,2026-09-08T13:09:56Z,0.8
2026-09-08T13:10:31Z,111-1,5200111100,70자1007,129.0640768,35.1951968,,1,live,2026-09-08T13:10:31Z,0.4
2026-09-08T13:10:37Z,3006,5203006000,71자2826,129.0479872,35.0943872,,2,live,2026-09-08T13:10:36Z,0.5
2026-09-08T13:10:57Z,1001,5201001000,71자2617,129.1627776,35.1657376,,2,live,2026-09-08T13:10:56Z,0.5
2026-09-08T13:11:07Z,3006,5203006000,71자2826,129.0514560,35.0949120,,2,live,2026-09-08T13:11:06Z,0.9
2026-09-08T13:11:17Z,1001,5201001000,71자2617,129.1654656,35.1663392,,2,live,2026-09-08T13:11:16Z,1.0
2026-09-08T13:11:21Z,3006,5203006000,71자2826,129.0531200,35.0954336,,2,live,2026-09-08T13:11:21Z,0.2
2026-09-08T13:11:37Z,1001,5201001000,71자2617,129.1674496,35.1665312,,2,live,2026-09-08T13:11:36Z,0.3
2026-09-08T13:11:42Z,111-1,5200111100,70자1007,129.0637312,35.1958112,,1,live,2026-09-08T13:11:41Z,0.5
2026-09-08T13:11:47Z,1001,5201001000,71자2617,129.1684992,35.1665888,,2,live,2026-09-08T13:11:47Z,0.5
2026-09-08T13:11:57Z,111-1,5200111100,70자1007,129.0627328,35.1962016,,1,live,2026-09-08T13:11:57Z,0.2
2026-09-08T13:12:13Z,1001,5201001000,71자2617,129.1692032,35.1666496,,2,live,2026-09-08T13:12:12Z,0.9
2026-09-08T13:12:22Z,3006,5203006000,71자2826,129.0560640,35.0980448,,2,live,2026-09-08T13:12:22Z,0.2
2026-09-08T13:12:32Z,1001,5201001000,71자2617,129.1708544,35.1667008,,2,live,2026-09-08T13:12:32Z,0.1
2026-09-08T13:12:37Z,1001,5201001000,71자2617,129.1718400,35.1666912,,2,live,2026-09-08T13:12:37Z,0.1
2026-09-08T13:12:57Z,1001,5201001000,71자2617,129.1733120,35.1674432,,2,live,2026-09-08T13:12:57Z,0.6
2026-09-08T13:13:08Z,1001,5201001000,71자2617,129.1742592,35.1681472,,2,live,2026-09-08T13:13:07Z,0.8
2026-09-08T13:13:13Z,111-1,5200111100,70자1007,129.0615040,35.1960096,,1,live,2026-09-08T13:13:12Z,0.9
2026-09-08T13:13:28Z,1001,5201001000,71자2617,129.1755520,35.1691392,,2,live,2026-09-08T13:13:27Z,0.8
2026-09-08T13:13:32Z,1001,5201001000,71자2617,129.1757696,35.1693536,,2,live,2026-09-08T13:13:32Z,0.2
2026-09-08T13:13:43Z,111-1,5200111100,70자1007,129.0605952,35.1972416,,1,live,2026-09-08T13:13:42Z,0.6
2026-09-08T13:13:48Z,1001,5201001000,71자2617,129.1754496,35.1701152,,2,live,2026-09-08T13:13:47Z,0.4
2026-09-08T13:14:03Z,111-1,5200111100,70자1007,129.0610560,35.1979840,,1,live,2026-09-08T13:14:02Z,0.8
2026-09-08T13:14:13Z,3006,5203006000,71자2826,129.0609024,35.1019360,,2,live,2026-09-08T13:14:12Z,0.8
2026-09-08T13:14:18Z,1001,5201001000,71자2617,129.1749376,35.1709568,,2,live,2026-09-08T13:14:17Z,0.9
2026-09-08T13:14:38Z,1001,5201001000,71자2617,129.1745152,35.1716032,,2,live,2026-09-08T13:14:37Z,0.3
2026-09-08T13:15:33Z,1001,5201001000,71자2617,129.1735168,35.1729344,,2,live,2026-09-08T13:15:33Z,0.0
2026-09-08T13:15:53Z,3006,5203006000,71자2826,129.0689408,35.1090880,,2,live,2026-09-08T13:15:53Z,0.5
2026-09-08T13:16:14Z,1001,5201001000,71자2617,129.1727872,35.1738656,,2,live,2026-09-08T13:16:13Z,0.3
2026-09-08T13:16:28Z,111-1,5200111100,70자1007,129.0642048,35.2004128,,1,live,2026-09-08T13:16:28Z,0.1
2026-09-08T13:16:38Z,111-1,5200111100,70자1007,129.0652800,35.2012864,,1,live,2026-09-08T13:16:38Z,0.1
2026-09-08T13:17:04Z,1001,5201001000,71자2617,129.1709952,35.1762528,,2,live,2026-09-08T13:17:03Z,0.5
2026-09-08T13:17:19Z,1001,5201001000,71자2617,129.1711232,35.1766784,,2,live,2026-09-08T13:17:18Z,0.7
2026-09-08T13:17:38Z,111-1,5200111100,70자1007,129.0670976,35.2038688,,1,live,2026-09-08T13:17:38Z,0.1
2026-09-08T13:18:14Z,111-1,5200111100,70자1007,129.0679424,35.2050624,,1,live,2026-09-08T13:18:13Z,0.7
2026-09-08T13:18:19Z,1001,5201001000,71자2617,129.1738624,35.1779744,,2,live,2026-09-08T13:18:19Z,0.6
2026-09-08T13:18:24Z,111-1,5200111100,70자1007,129.0683392,35.2054720,,1,live,2026-09-08T13:18:23Z,0.8
2026-09-08T13:18:29Z,1001,5201001000,71자2617,129.1744640,35.1779584,,2,live,2026-09-08T13:18:29Z,0.6
2026-09-08T13:18:35Z,111-1,5200111100,70자1007,129.0690560,35.2065760,,1,live,2026-09-08T13:18:34Z,0.9
2026-09-08T13:18:44Z,111-1,5200111100,70자1007,129.0699776,35.2074464,,1,live,2026-09-08T13:18:44Z,0.1
2026-09-08T13:19:19Z,1001,5201001000,71자2617,129.1748608,35.1778752,,2,live,2026-09-08T13:19:19Z,0.5
2026-09-08T13:19:25Z,111-1,5200111100,70자1007,129.0717056,35.2069888,,1,live,2026-09-08T13:19:24Z,0.7
2026-09-08T13:19:30Z,111-1,5200111100,70자1007,129.0724736,35.2066496,,1,live,2026-09-08T13:19:29Z,0.6
2026-09-08T13:19:35Z,1001,5201001000,71자2617,129.1765632,35.1774752,,2,live,2026-09-08T13:19:34Z,0.7
2026-09-08T13:20:04Z,111-1,5200111100,70자1007,129.0751232,35.2055904,,1,live,2026-09-08T13:20:04Z,0.1
2026-09-08T13:20:40Z,103,5200103000,70자1406,129.0526976,35.1843616,,5,live,2026-09-08T13:20:39Z,0.8
2026-09-08T13:21:20Z,3006,5203006000,71자2826,129.0952960,35.1153344,,2,live,2026-09-08T13:21:19Z,0.6
2026-09-08T13:21:25Z,3006,5203006000,71자2826,129.0951552,35.1157632,,2,live,2026-09-08T13:21:24Z,0.6
2026-09-08T13:21:30Z,111-1,5200111100,70자1007,129.0775040,35.2045696,,1,live,2026-09-08T13:21:29Z,0.6
2026-09-08T13:21:50Z,111-1,5200111100,70자1007,129.0781568,35.2056640,,1,live,2026-09-08T13:21:50Z,0.0
2026-09-08T13:22:05Z,3006,5203006000,71자2826,129.0977536,35.1198944,,2,live,2026-09-08T13:22:05Z,0.1
2026-09-08T13:22:20Z,111-1,5200111100,70자1007,129.0781568,35.2063360,,1,live,2026-09-08T13:22:20Z,0.4
2026-09-08T13:22:35Z,111-1,5200111100,70자1007,129.0781440,35.2078528,,1,live,2026-09-08T13:22:35Z,0.0
2026-09-08T13:22:40Z,3006,5203006000,71자2826,129.0986368,35.1210112,,2,live,2026-09-08T13:22:40Z,0.6
2026-09-08T13:22:40Z,111-1,5200111100,70자1007,129.0781568,35.2088960,,1,live,2026-09-08T13:22:40Z,0.6
2026-09-08T13:22:51Z,111-1,5200111100,70자1007,129.0782336,35.2101632,,1,live,2026-09-08T13:22:50Z,0.8
2026-09-08T13:23:00Z,111-1,5200111100,70자1007,129.0786432,35.2113536,,1,live,2026-09-08T13:23:00Z,0.0
2026-09-08T13:23:05Z,3006,5203006000,71자2826,129.0993920,35.1228512,,2,live,2026-09-08T13:23:05Z,0.1
2026-09-08T13:23:46Z,1001,5201001000,71자2617,129.1841408,35.1762272,,2,live,2026-09-08T13:23:46Z,0.3
2026-09-08T13:24:11Z,1001,5201001000,71자2617,129.1863680,35.1767296,,2,live,2026-09-08T13:24:11Z,0.8
2026-09-08T13:24:21Z,111-1,5200111100,70자1007,129.0793088,35.2124288,,1,live,2026-09-08T13:24:21Z,0.1
2026-09-08T13:24:26Z,1001,5201001000,71자2617,129.1880064,35.1771072,,2,live,2026-09-08T13:24:26Z,0.1
2026-09-08T13:24:41Z,3006,5203006000,71자2826,129.1001088,35.1247104,,2,live,2026-09-08T13:24:41Z,0.5
2026-09-08T13:25:01Z,111-1,5200111100,70자1007,129.0811008,35.2149312,,1,live,2026-09-08T13:25:01Z,0.8
2026-09-08T13:25:06Z,3006,5203006000,71자2826,129.1018496,35.1271328,,2,live,2026-09-08T13:25:06Z,0.5
2026-09-08T13:25:06Z,1001,5201001000,71자2617,129.1925504,35.1781504,,2,live,2026-09-08T13:25:06Z,0.4
2026-09-08T13:25:12Z,3006,5203006000,71자2826,129.1031040,35.1280064,,2,live,2026-09-08T13:25:11Z,0.9
2026-09-08T13:25:31Z,111-1,5200111100,70자1007,129.0843392,35.2177248,,1,live,2026-09-08T13:25:31Z,0.1
2026-09-08T13:25:32Z,1001,5201001000,71자2617,129.1951616,35.1788832,,2,live,2026-09-08T13:25:31Z,1.0
2026-09-08T13:25:36Z,3006,5203006000,71자2826,129.1052800,35.1293536,,2,live,2026-09-08T13:25:36Z,0.1
2026-09-08T13:25:36Z,111-1,5200111100,70자1007,129.0847360,35.2182112,,1,live,2026-09-08T13:25:36Z,0.2
2026-09-08T13:25:41Z,1001,5201001000,71자2617,129.1961984,35.1794880,,2,live,2026-09-08T13:25:41Z,0.1
2026-09-08T13:25:42Z,111-1,5200111100,70자1007,129.0849920,35.2185248,,1,live,2026-09-08T13:25:41Z,1.0
2026-09-08T13:25:51Z,1001,5201001000,71자2617,129.1970688,35.1800320,,2,live,2026-09-08T13:25:51Z,0.2
2026-09-08T13:26:17Z,1001,5201001000,71자2617,129.1988224,35.1807648,,2,live,2026-09-08T13:26:17Z,0.4
2026-09-08T13:26:17Z,111-1,5200111100,70자1007,129.0859008,35.2199456,,1,live,2026-09-08T13:26:16Z,0.8
2026-09-08T13:26:32Z,111-1,5200111100,70자1007,129.0866944,35.2213984,,1,live,2026-09-08T13:26:31Z,1.0
2026-09-08T13:26:41Z,111-1,5200111100,70자1007,129.0873728,35.2226208,,1,live,2026-09-08T13:26:41Z,0.2
2026-09-08T13:26:52Z,1001,5201001000,71자2617,129.2002048,35.1823488,,2,live,2026-09-08T13:26:51Z,0.1
2026-09-08T13:27:32Z,3006,5203006000,71자2826,129.1071744,35.1310848,,2,live,2026-09-08T13:27:32Z,0.0
2026-09-08T13:27:42Z,3006,5203006000,71자2826,129.1082368,35.1322048,,2,live,2026-09-08T13:27:42Z,0.1
2026-09-08T13:28:02Z,1001,5201001000,71자2617,129.2009728,35.1834656,,2,live,2026-09-08T13:28:02Z,0.3
2026-09-08T13:28:07Z,3006,5203006000,71자2826,129.1085824,35.1325696,,2,live,2026-09-08T13:28:07Z,0.6
2026-09-08T13:28:23Z,1001,5201001000,71자2617,129.2016256,35.1846912,,2,live,2026-09-08T13:28:22Z,0.7
2026-09-08T13:28:33Z,3006,5203006000,71자2826,129.1103872,35.1347168,,2,live,2026-09-08T13:28:32Z,0.6
2026-09-08T13:28:52Z,111-1,5200111100,70자1007,129.0864896,35.2244480,,1,live,2026-09-08T13:28:52Z,0.3
2026-09-08T13:29:28Z,111-1,5200111100,70자1007,129.0858624,35.2255808,,1,live,2026-09-08T13:29:27Z,0.8
2026-09-08T13:31:03Z,111-1,5200111100,70자1007,129.0860800,35.2278944,,1,live,2026-09-08T13:31:03Z,0.1
2026-09-08T13:31:08Z,1001,5201001000,71자2617,129.2042368,35.1902976,,2,live,2026-09-08T13:31:08Z,0.1
2026-09-08T13:31:44Z,111-1,5200111100,70자1007,129.0864384,35.2300960,,1,live,2026-09-08T13:31:43Z,1.0
2026-09-08T13:32:39Z,1001,5201001000,71자2617,129.2055040,35.1948928,,2,live,2026-09-08T13:32:38Z,0.7
2026-09-08T13:32:44Z,1001,5201001000,71자2617,129.2055168,35.1949312,,2,live,2026-09-08T13:32:43Z,0.7
2026-09-08T13:33:09Z,111-1,5200111100,70자1007,129.0865280,35.2307808,,1,live,2026-09-08T13:33:09Z,0.2
2026-09-08T13:33:29Z,1001,5201001000,71자2617,129.2059008,35.1968544,,2,live,2026-09-08T13:33:29Z,0.2
2026-09-08T13:33:29Z,111-1,5200111100,70자1007,129.0868352,35.2319616,,1,live,2026-09-08T13:33:29Z,0.6
2026-09-08T13:33:39Z,3006,5203006000,71자2826,129.1363328,35.1650048,,2,live,2026-09-08T13:33:39Z,0.5
2026-09-08T13:33:39Z,1001,5201001000,71자2617,129.2059904,35.1972416,,2,live,2026-09-08T13:33:39Z,0.5
2026-09-08T13:33:55Z,1001,5201001000,71자2617,129.2066560,35.1982816,,2,live,2026-09-08T13:33:54Z,0.8
2026-09-08T13:33:59Z,3006,5203006000,71자2826,129.1386624,35.1669248,,2,live,2026-09-08T13:33:59Z,0.0
2026-09-08T13:34:04Z,3006,5203006000,71자2826,129.1387648,35.1671424,,2,live,2026-09-08T13:34:04Z,0.1
2026-09-08T13:34:30Z,1001,5201001000,71자2617,129.2089088,35.1969760,,2,live,2026-09-08T13:34:30Z,0.8
2026-09-08T13:34:34Z,1001,5201001000,71자2617,129.2092288,35.1967584,,2,live,2026-09-08T13:34:34Z,0.5
2026-09-08T13:34:55Z,111-1,5200111100,70자1007,129.0875520,35.2347936,,1,live,2026-09-08T13:34:54Z,0.9
2026-09-08T13:34:59Z,111-1,5200111100,70자1007,129.0876672,35.2352512,,1,live,2026-09-08T13:34:59Z,0.0
2026-09-08T13:35:00Z,1001,5201001000,71자2617,129.2101248,35.1962208,,2,live,2026-09-08T13:34:59Z,0.9
2026-09-08T13:35:40Z,1001,5201001000,71자2617,129.2123008,35.1947360,,2,live,2026-09-08T13:35:39Z,0.5
2026-09-08T13:36:15Z,111-1,5200111100,70자1007,129.0879232,35.2375872,,1,live,2026-09-08T13:36:14Z,0.3
2026-09-08T13:36:30Z,1001,5201001000,71자2617,129.2151808,35.1916576,,2,live,2026-09-08T13:36:30Z,0.3
2026-09-08T13:37:05Z,111-1,5200111100,70자1007,129.0879360,35.2380032,,1,live,2026-09-08T13:37:05Z,0.0
2026-09-08T13:37:06Z,1001,5201001000,71자2617,129.2155904,35.1913504,,2,live,2026-09-08T13:37:05Z,0.9
2026-09-08T13:37:51Z,3006,5203006000,71자2826,129.1340672,35.1664544,,2,live,2026-09-08T13:37:50Z,0.6
2026-09-08T13:38:06Z,3006,5203006000,71자2826,129.1363712,35.1674560,,2,live,2026-09-08T13:38:05Z,0.8
2026-09-08T13:38:06Z,111-1,5200111100,70자1007,129.0879488,35.2394944,,1,live,2026-09-08T13:38:05Z,0.9
2026-09-08T13:38:20Z,111-1,5200111100,70자1007,129.0869632,35.2400896,,1,live,2026-09-08T13:38:20Z,0.1
2026-09-08T13:38:25Z,3006,5203006000,71자2826,129.1375104,35.1681312,,2,live,2026-09-08T13:38:25Z,0.2
2026-09-08T13:38:30Z,1001,5201001000,71자2617,129.2193408,35.1934816,,2,live,2026-09-08T13:38:30Z,0.1
2026-09-08T13:39:11Z,1001,5201001000,71자2617,129.2201088,35.1939744,,2,live,2026-09-08T13:39:11Z,0.5
2026-09-08T13:39:41Z,3006,5203006000,71자2826,129.1383168,35.1686592,,2,live,2026-09-08T13:39:41Z,0.3
2026-09-08T13:39:51Z,111-1,5200111100,70자1007,129.0858496,35.2400960,,1,live,2026-09-08T13:39:51Z,0.5
2026-09-08T13:40:17Z,3006,5203006000,71자2826,129.1397248,35.1681696,,2,live,2026-09-08T13:40:16Z,0.8
2026-09-08T13:40:27Z,111-1,5200111100,70자1007,129.0837504,35.2400896,,1,live,2026-09-08T13:40:26Z,1.0
2026-09-08T13:40:41Z,1001,5201001000,71자2617,129.2208384,35.1944096,,2,live,2026-09-08T13:40:41Z,0.0
2026-09-08T13:40:42Z,1001,5201001000,71자2617,129.2208384,35.1944096,,2,live,2026-09-08T13:40:41Z,1.0
2026-09-08T13:41:01Z,3006,5203006000,71자2826,129.1425280,35.1644928,,2,live,2026-09-08T13:41:01Z,0.4
2026-09-08T13:41:17Z,3006,5203006000,71자2826,129.1439616,35.1634624,,2,live,2026-09-08T13:41:16Z,0.6
2026-09-08T13:41:27Z,1001,5201001000,71자2617,129.2229888,35.1976512,,2,live,2026-09-08T13:41:26Z,0.6
2026-09-08T13:42:07Z,3006,5203006000,71자2826,129.1469312,35.1619232,,2,live,2026-09-08T13:42:06Z,0.3
2026-09-08T13:42:12Z,3006,5203006000,71자2826,129.1476480,35.1615520,,2,live,2026-09-08T13:42:11Z,0.3
2026-09-08T13:42:17Z,1001,5201001000,71자2617,129.2236160,35.1986720,,2,live,2026-09-08T13:42:17Z,0.1
2026-09-08T13:43:12Z,3006,5203006000,71자2826,129.1488896,35.1609024,,2,live,2026-09-08T13:43:12Z,0.4
2026-09-08T13:43:27Z,3006,5203006000,71자2826,129.1506688,35.1601344,,2,live,2026-09-08T13:43:27Z,0.6
2026-09-08T13:43:48Z,3006,5203006000,71자2826,129.1536512,35.1608416,,2,live,2026-09-08T13:43:47Z,0.6
2026-09-08T13:44:03Z,3006,5203006000,71자2826,129.1557120,35.1618752,,2,live,2026-09-08T13:44:02Z,0.8
2026-09-08T13:44:22Z,3006,5203006000,71자2826,129.1579264,35.1631360,,2,live,2026-09-08T13:44:22Z,0.5
2026-09-08T13:44:33Z,1001,5201001000,71자2617,129.2245504,35.2042624,,2,live,2026-09-08T13:44:32Z,0.5
2026-09-08T13:45:17Z,3006,5203006000,71자2826,129.1585280,35.1634048,,2,live,2026-09-08T13:45:17Z,0.2
2026-09-08T13:45:48Z,3006,5203006000,71자2826,129.1597312,35.1640640,,2,live,2026-09-08T13:45:48Z,0.4
2026-09-08T13:46:03Z,3006,5203006000,71자2826,129.1609984,35.1645600,,2,live,2026-09-08T13:46:02Z,1.0
