도로명칭,출발지 법정동명,출발지 이름,도착지 이름,제한너비,제한높이,제한길이(단일차량),제한길이(연결차량),총중량,축중량
 ,부산광역시 동래구 명륜동 ,부산 동래구 명륜동 17-21,부산 동래구 명륜동 782 ,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 중동 ,부산 해운대구 중동 1039-9,부산 해운대구 중동 1039-14 ,3,4.4,19,22,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 1191-1,부산 연제구 거제동 205 ,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반여동,선수촌교차로,부산 해운대구 반여동 1646,3.3,4.5,19,21,40,10
 ,부산광역시 북구 구포동,부산 북구 구포동 870,부산 북구 구포동 870,3,4.4,19,22,40,10
 ,부산광역시 북구 만덕동,부산 북구 만덕동 937,부산 북구 만덕동 927-1,3.3,4.5,19,21,40,10
 ,부산광역시 북구 만덕동,부산 북구 만덕동 761-5,부산 북구 만덕동 774-7,3.3,4.5,19,21,40,10
 ,부산광역시 북구 화명동,화명역,부산 북구 화명동 2257 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 장전동 ,부산 금정구 장전동 40-4,부산 금정구 장전동 46-3,3,4.4,19,22,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 600,부산 북구 덕천동 597-4,3,4.4,19,22,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 763,부산 북구 덕천동 763,3,4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1442,부산 해운대구 좌동 1326,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 생곡동 ,부산 강서구 생곡동 1617,부산 강서구 생곡동 1614,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 장림동 ,부산 사하구 장림동 1064,부산 사하구 장림동 1064,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3407,부산 강서구 명지동 3431,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 중동 ,부산 해운대구 중동 1536,부산 해운대구 중동 산 19-8,3.3,4.5,19,21,40,10
 ,부산광역시 수영구 민락동 ,부산 수영구 민락동 113-44,부산 수영구 민락동 113-21,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 4-7,부산 해운대구 반여동 11 ,3,4.4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1422,부산 해운대구 좌동 1425,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반송동,부산 해운대구 반송동 652-2,부산 해운대구 반송동 640-5,3,4.4,19,22,40,10
 ,부산광역시 기장군 기장읍 청강리,부산 기장군 기장읍 청강리 777-10,부산 기장군 기장읍 청강리 산 68-10,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1453,부산 해운대구 우동 1524,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 대라리,부산 기장군 기장읍 대라리 118-6 ,부산 기장군 기장읍 대라리 275 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 723 ,부산 기장군 정관읍 매학리 737 ,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 510-8,부산 영도구 동삼동 510-42,3.3,4.5,19,21,40,10
 ,부산광역시 북구 화명동,부산 북구 화명동 745,부산광역시 북구 화명동 1293-1,3,4,19,22,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1418-1,부산 해운대구 우동 1421,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 회동동 ,부산 금정구 회동동 30-1,부산광역시 금정구 회동동,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 내리,부산 기장군 기장읍 당사리 254-4 ,부산 기장군 기장읍 석산리 235-107,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 만화리,부산 기장군 기장읍 만화리 산 104-5,부산 기장군 기장읍 만화리 산 104-5,3,4,19,22,40,10
 ,부산광역시 기장군 장안읍 반룡리,부산 기장군 장안읍 반룡리 841-2 ,부산 기장군 장안읍 반룡리 842 ,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 1124-9,부산 영도구 동삼동 1124-6,3,4.4,19,22,40,10
 ,부산광역시 영도구 신선동3가 ,부산 영도구 신선동3가 24-4,부산광역시 영도구 신선동3가,3.3,4.5,19,21,40,10
 ,부산광역시 수영구 남천동 ,부산 수영구 남천동 568 ,부산 수영구 남천동 558-2,3,4.4,19,22,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 1881 ,부산 북구 금곡동 1885 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1335,부산 기장군 정관읍 용수리 1406,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 678 ,부산 기장군 정관읍 모전리 695 ,3.3,4.5,19,21,40,10
 ,부산광역시 서구 남부민동 ,부산 서구 남부민동 695-2,부산 서구 남부민동 695-2,3,4.4,19,22,40,10
 ,부산광역시 사상구 주례동 ,부산 사상구 주례동 967 ,부산 사상구 주례동 955-2,3,4.4,19,22,40,10
 ,부산광역시 부산진구 전포동,부산 부산진구 전포동 504-464,부산 부산진구 전포동 504-417,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 부전동,부산 부산진구 부전동 503-1,부산 부산진구 부전동 503-15 ,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 전포동,부산 부산진구 전포동 380-1,부산 부산진구 전포동 362-83 ,3.3,4.4,19,21,40,10
 ,부산광역시 동구 범일동,부산 동구 범일동 1642 ,부산 동구 범일동 1642 ,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3626,부산 강서구 명지동 3626,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 모라동 ,부산 사상구 모라동 739 ,부산 사상구 모라동 1375,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 지사동 ,지사교차로,지사교차로,3,4,19,22,40,10
 ,부산광역시 강서구 지사동 ,지사교차로,지사교차로,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1709 ,부산광역시 강서구 미음동 1709 ,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1709 ,부산광역시 강서구 미음동 1710 ,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1709 ,부산광역시 강서구 미음동 1709 ,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1709 ,부산광역시 강서구 미음동 1702 ,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1710 ,부산광역시 강서구 미음동 1709 ,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산광역시 강서구 미음동 1710 ,부산광역시 강서구 미음동 1709 ,3,4,19,22,40,10
 ,부산광역시 강서구 성북동 ,부산 강서구 성북동 1488-1,부산광역시 강서구 성북동,3.3,4.4,19,22,40,10
 ,부산광역시 강서구 성북동 ,부산 강서구 성북동 1488-1,부산 강서구 성북동 1488-1,3.3,4.4,19,22,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1706,부산 강서구 송정동 1706,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 783-3,부산 강서구 송정동 870-7,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1624,부산 강서구 송정동 1623-2,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 구랑동 ,부산 강서구 구랑동 1241,부산 강서구 구랑동 1239,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 구랑동 ,부산 강서구 구랑동 1241,부산 강서구 구랑동 1246,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 엄궁동 ,부산 사상구 엄궁동 651-85,부산 사상구 엄궁동 651-85,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 범방동 ,부산 강서구 범방동 1833,부산 강서구 범방동 1833,3,4.4,19,22,40,10
 ,부산광역시 강서구 범방동 ,부산 강서구 범방동 1833,부산 강서구 범방동 1833,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,해양대삼거리,해양대삼거리,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1750-3,11번신호등,3.3,4.4,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1750-3,경남 창원시 진해구 용원동 1362,3.4,4.5,19,24,40,10
 ,부산광역시 강서구 미음동 ,부산 강서구 미음동 1596,부산 강서구 미음동 1596,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 미음동 ,부산 강서구 미음동 1596,부산 강서구 미음동 1593,3,4,19,22,40,10
 ,부산광역시 강서구 미음동 ,부산 강서구 미음동 1596,부산 강서구 미음동 1596,3,4,19,22,40,10
 ,부산광역시 금정구 남산동 ,부산 금정구 남산동 857-1,부산 금정구 남산동 857-1,3,4.4,19,22,40,10
 ,부산광역시 기장군 기장읍 당사리,부산 기장군 기장읍 당사리 523 ,부산 기장군 기장읍 당사리 528 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 좌천리,부산 기장군 장안읍 좌천리 485-2 ,부산 기장군 장안읍 좌천리 437-1 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 630 ,부산 기장군 일광면 이천리 612-31,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 산 2-4,부산 강서구 미음동 산 56-1,3.4,4.4,19,24,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 산 2-4,녹산TG ,3.4,4.4,19,24,40,10
 ,부산광역시 사하구 신평동 ,신평장림산업단지사거리,부산 사하구 신평동 370-31,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1588,부산 사하구 다대동 1595,3,4.4,19,22,40,10
 ,부산광역시 사하구 하단동 ,부산 사하구 하단동 493-1,부산 사하구 하단동 산 16-15 ,3,4.4,19,22,40,10
 ,부산광역시 사상구 감전동 ,부산 사상구 감전동 138-8,부산 사상구 감전동 174 ,3,4.4,19,22,40,10
 ,부산광역시 강서구 생곡동 ,부산 강서구 생곡동 13-1,부산 강서구 생곡동 15-19,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 신호동 ,부산 강서구 신호동 25-992,부산 강서구 신호동 185 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 청룡동 ,부산 금정구 청룡동 2-6 ,부산 금정구 청룡동 2-4 ,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1649,부산 해운대구 반여동 1649,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 구서동 ,부산 금정구 구서동 481-1,부산 금정구 구서동 481-1,3.5,4.5,19,25,40,10
 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1649,부산 해운대구 반여동 1662,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 643-188 ,부산 연제구 거제동 643-188 ,3.3,4.5,19,21,40,10
 ,부산광역시 북구 만덕동,부산 북구 만덕동 763-13,부산 북구 만덕동 763-14,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 995-14 ,부산 해운대구 재송동 828-1,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 105-1,부산 연제구 연산동 104-5,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 2298,부산 연제구 연산동 1612,3.3,4.5,19,21,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 104,부산 북구 금곡동 97-11,3.3,4.5,19,21,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 57-1 ,부산 북구 금곡동 105,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 임곡리,부산광역시 기장군 정관읍 임곡리404-1,부산광역시 기장군 정관읍 임곡리125-1,3,4,19,22,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3241-3,부산 강서구 명지동 3285,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 범방동 ,부산 강서구 범방동 1952,부산 강서구 범방동 1952,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 범방동 ,부산 강서구 범방동 1952,부산 강서구 범방동 1952,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 범방동 ,부산 강서구 범방동 1952,부산 강서구 범방동 1954,3,4,19,22,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 993-19,부산 해운대구 우동 993-6,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1411,부산 해운대구 우동 1411,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1529,부산 해운대구 우동 1525,3,4.4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1285,부산 해운대구 좌동 1288,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1285,부산 해운대구 좌동 1288,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1275,부산 해운대구 좌동 1273,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 회동동 ,부산 금정구 회동동 40,부산 금정구 회동동 산 4-23,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 1199,부산 해운대구 재송동 1218,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 청강리,부산 기장군 기장읍 청강리 795-54,부산 기장군 기장읍 청강리 687-5 ,3.3,4.4,19,21,40,10
 ,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 788 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1358,부산 기장군 정관읍 용수리 1380,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1363,부산 기장군 정관읍 용수리 1380,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 부암동,부산 부산진구 부암동 315-119,부산 부산진구 연지동 403,3,4.4,19,22,40,10
 ,부산광역시 수영구 민락동 ,부산 수영구 민락동 773 ,부산 수영구 민락동 113-44,3,4.4,19,22,40,10
 ,부산광역시 기장군 장안읍 반룡리,부산 기장군 장안읍 반룡리 841-4 ,부산 기장군 장안읍 반룡리 842 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 반룡리,부산 기장군 장안읍 반룡리 848 ,부산 기장군 장안읍 반룡리 846 ,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 산 116-8 ,부산 영도구 동삼동 510-2,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 전포동,부산 부산진구 전포동 191-663,부산 부산진구 전포동 191-661,3,4.4,19,22,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 662 ,부산 해운대구 중동 1391-25 ,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반송동,부산 해운대구 반송동 892,부산 해운대구 반송동 892,3,4.4,19,22,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 1067-1 ,부산 해운대구 재송동 1045-1 ,3,4.4,19,22,40,10
 ,부산광역시 기장군 정관읍 방곡리,부산 기장군 정관읍 방곡리 378 ,부산 기장군 정관읍 방곡리 386 ,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 당감동,부산 부산진구 당감동 126-2,부산 부산진구 당감동 129-12 ,3.3,4.5,19,21,40,10
 ,부산광역시 중구 중앙동6가,부산 중구 중앙동6가 80-14,부산 중구 중앙동5가 14-1,3.3,4.5,19,21,32.4,10
 ,부산광역시 남구 대연동,부산 남구 대연동 245-210,부산 남구 대연동 245-23,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 176-75,부산 남구 용호동 176-66,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 장림동 ,부산 사하구 장림동 1015-1,부산 사하구 장림동 1137,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1550-3,부산 사하구 다대동 1548-13 ,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1550-3,부산 사하구 다대동 1548-13 ,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 괴정동 ,부산 사하구 괴정동 1040-31 ,부산 사하구 괴정동 1040-24 ,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3400,부산 강서구 명지동 3402,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3537,부산 강서구 명지동 3537,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 당리동 ,부산 사하구 당리동 577 ,부산 사하구 당리동 16-6,3,4.4,19,22,40,10
 ,부산광역시 기장군 장안읍 임랑리,부산광역시 기장군 장안읍 임랑리242-20 ,부산광역시 기장군 장안읍 월내리347-1,3,4,19,22,40,10
 ,부산광역시 남구 감만동,부산 남구 감만동 48-3 ,부산 남구 감만동 8,3.3,4.5,19,21,40,10
 ,부산광역시 동구 초량동,부산 동구 초량동 1206-1,부산 동구 초량동 1192 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 14-8,부산 금정구 부곡동 78,3.3,4.5,19,21,40,10
 ,부산광역시 동래구 사직동 ,부산 동래구 사직동 1017-2,부산 동래구 사직동 1020-2,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 명례리,부산 기장군 장안읍 명례리 902 ,부산 기장군 장안읍 명례리 911 ,3,4,19,22,40,10
 ,부산광역시 기장군 장안읍 명례리,부산 기장군 장안읍 명례리 902 ,부산 기장군 장안읍 명례리 902 ,3,4.4,19,22,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 632-5,부산 영도구 동삼동 588-10,3.3,4.5,19,21,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 462,부산 북구 덕천동 373-1,3,4.4,19,22,40,10
 ,부산광역시 금정구 청룡동 ,부산 금정구 청룡동 산 1-5,부산 금정구 청룡동 산 1-1,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 철마면 임기리,부산 기장군 철마면 임기리 927 ,부산 기장군 철마면 송정리 318-2 ,3,4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1454,부산 해운대구 좌동 1451,3.3,4.5,19,21,40,10
